sentence,category,rating
Dissatisfied not after worth after it extremely unreliable extremely terrible broke,Negative,1
Waste stopped working since of money regret bad while very poor construction,Negative,1
Disappointed with damaged but unreliable since horrible waste of money,Negative,1
Not do somewhat somewhat while buy flawed but design damaged,Negative,1
Absolutely fairly very failed terrible very cheap quite very materials,Negative,1
Bad disappointed defective which poor construction but not worth it,Negative,1
Avoid but terrible frustrated very really which broke somewhat unreliable,Negative,1
Low since defective which since quality quite horrible dissatisfied do not buy,Negative,1
Poor defective cheap since with materials really waste of money regret,Negative,1
Money of waste while terrible cheap since materials stopped working,Negative,1
Broke absolutely terrible quite with extremely waste of extremely money,Negative,1
Not do after which but buy bad poor construction defective,Negative,1
Disappointed which waste since with of fairly money broke awful,Negative,1
Terrible avoid while stopped since working and dissatisfied cheap materials,Negative,1
Of waste money and but somewhat while defective extremely bad,Negative,1
Dissatisfied horrible do not while and buy cheap but materials broke,Negative,1
Defective bad unhappy waste and of money and while cheap materials,Negative,1
Working stopped frustrated with do not buy very cheap materials somewhat bad,Negative,1
Fairly poor somewhat really somewhat absolutely flawed absolutely design defective,Negative,1
Avoid somewhat somewhat somewhat horrible low extremely extremely very quality,Negative,1
Really really somewhat very failed bad really somewhat absolutely regret,Negative,1
Broke very avoid which somewhat bad while extremely unreliable regret,Negative,1
Low quality avoid while damaged horrible that with extremely frustrated,Negative,1
Not unhappy worth it extremely but cheap that materials failed,Negative,1
Really quite regret extremely quite terrible purchase extremely really bad,Negative,1
Extremely unhappy poor do absolutely absolutely absolutely while not buy,Negative,1
Low quality somewhat avoid absolutely with really failed quite disappointed,Negative,1
Very damaged extremely do not since buy awful really regret,Negative,1
Unhappy somewhat somewhat quite flawed design fairly very really poor,Negative,1
Do not absolutely buy quite with dissatisfied fairly poor construction,Negative,1
Very do absolutely not buy which somewhat frustrated defective horrible,Negative,1
Broke very do after with while not buy extremely horrible,Negative,1
Frustrated terrible very which purchase but that awful very damaged,Negative,1
Stopped very working extremely awful and unreliable somewhat frustrated avoid,Negative,1
Extremely poor construction regret extremely very fairly extremely extremely broke,Negative,1
Damaged very extremely quite quite fairly regret poor extremely construction,Negative,1
Really really extremely poor very construction somewhat failed somewhat frustrated,Negative,1
Somewhat avoid very quite terrible very somewhat low absolutely quality,Negative,1
Quite quite really very really quite regret awful terrible purchase,Negative,1
After poor construction disappointed but since extremely terrible purchase terrible,Negative,1
Really disappointed poor construction after very waste of money poor,Negative,1
Very very terrible purchase disappointed very absolutely with terrible damaged,Negative,1
Cheap materials unhappy extremely waste after of money very terrible,Negative,1
Terrible really disappointed extremely very but do which not buy,Negative,1
Unreliable failed not somewhat extremely while worth it really disappointed,Negative,1
That defective unhappy avoid but since bad really cheap materials,Negative,1
Terrible extremely dissatisfied quite really flawed absolutely quite very design,Negative,1
Absolutely fairly really absolutely very really terrible quite defective unhappy,Negative,1
Fairly somewhat quite defective unhappy extremely very very low quality,Negative,1
Failed do poor not buy that really flawed quite design,Negative,1
Flawed regret design somewhat but defective and terrible purchase really bad,Negative,1
Fairly fairly avoid unreliable since that stopped working fairly regret,Negative,1
After bad disappointed broke do not which which buy unreliable,Negative,1
Flawed design not and worth but it regret which extremely terrible somewhat damaged,Negative,1
Very absolutely extremely broke really terrible extremely fairly extremely regret,Negative,1
Damaged since frustrated since horrible which not worth it unreliable,Negative,1
Low after quality fairly frustrated while somewhat broke really avoid,Negative,1
Defective unhappy awful which somewhat do that after not buy,Negative,1
Materials regret cheap after failed really with bad very do not buy,Negative,1
Bad waste very after of extremely which that money defective,Negative,1
Absolutely very damaged awful extremely somewhat flawed extremely absolutely design,Negative,1
That flawed design horrible and somewhat that not worth it,Negative,1
Terrible defective absolutely very purchase since while with quite bad,Negative,1
Quite horrible broke unreliable but and and very absolutely unhappy,Negative,1
After worth not it regret broke extremely unreliable quite bad,Negative,1
Stopped working awful and avoid quite quite poor construction disappointed,Negative,1
That regret terrible purchase after absolutely extremely defective low quality,Negative,1
Stopped avoid awful with but somewhat with working extremely regret,Negative,1
Poor broke construction disappointed but absolutely terrible not since worth it,Negative,1
Cheap regret fairly and but materials absolutely defective terrible purchase,Negative,1
Not frustrated worth it poor after damaged quite flawed design,Negative,1
Somewhat extremely disappointed fairly really very quite avoid somewhat defective,Negative,1
Low quality horrible broke after but do while not buy unhappy,Negative,1
Stopped that working while not worth it that absolutely cheap materials,Negative,1
Terrible unhappy and flawed but but design do not buy,Negative,1
Poor really avoid construction after fairly really poor really unhappy,Negative,1
Frustrated quite failed somewhat poor since somewhat construction terrible purchase,Negative,1
Absolutely do bad after not while quite that buy frustrated,Negative,1
Really fairly really absolutely defective terrible fairly extremely purchase terrible,Negative,1
Really cheap really materials defective fairly absolutely extremely quite horrible,Negative,1
Defective while awful flawed design really disappointed very not with worth it,Negative,1
Frustrated do not buy stopped which working after flawed design,Negative,1
Since do not and buy absolutely after poor somewhat dissatisfied,Negative,1
Working stopped after awful while extremely which terrible purchase low quality,Negative,1
Somewhat absolutely somewhat disappointed failed low quality but very terrible,Negative,1
Poor failed which not worth it extremely but flawed design,Negative,1
Absolutely somewhat do not buy since horrible dissatisfied somewhat unreliable,Negative,1
Purchase really terrible very absolutely which while flawed design poor,Negative,1
Broke low quality somewhat that absolutely fairly avoid somewhat bad,Negative,1
Regret very somewhat awful flawed which after after design defective,Negative,1
Broke extremely dissatisfied after quite extremely which terrible cheap materials,Negative,1
Waste defective really while of money poor construction regret awful,Negative,1
Unreliable fairly stopped while that absolutely working which dissatisfied awful,Negative,1
Dissatisfied fairly horrible very unreliable somewhat after very absolutely broke,Negative,1
Low very quality awful unhappy with very absolutely stopped working,Negative,1
Stopped very unhappy with working fairly with low very quality,Negative,1
But worth not quite it very somewhat failed absolutely horrible,Negative,1
Extremely frustrated damaged avoid which extremely quite somewhat fairly bad,Negative,1
Materials defective cheap absolutely but terrible and absolutely terrible purchase since very unhappy,Negative,1
Flawed stopped design working horrible after quite do not buy,Negative,1
Poor construction unhappy bad which somewhat waste fairly of money,Negative,1
Waste quite frustrated of after money cheap materials quite defective,Negative,1
Horrible dissatisfied really extremely broke that quite waste of money,Negative,1
Money of waste with that failed disappointed cheap materials bad,Negative,1
Absolutely stopped extremely working terrible purchase somewhat and somewhat dissatisfied,Negative,1
Unhappy very quite poor but damaged fairly after flawed design,Negative,1
Working stopped awful regret which and extremely poor while construction avoid,Negative,1
Broke really awful avoid somewhat which while with regret unreliable,Negative,1
Do buy not cheap materials really broke but fairly poor,Negative,1
Unreliable damaged really that since waste quite of really money,Negative,1
And stopped working cheap materials very poor which do not buy disappointed,Negative,1
Somewhat do defective that not fairly buy fairly really dissatisfied,Negative,1
Extremely fairly unhappy extremely fairly absolutely really very poor avoid,Negative,1
Not after worth it absolutely bad poor construction really that broke absolutely unhappy,Negative,1
Somewhat frustrated somewhat poor fairly very stopped really very working,Negative,1
Working poor stopped construction and since dissatisfied quite waste of money,Negative,1
Poor disappointed fairly somewhat stopped but with working very unreliable,Negative,1
Purchase extremely terrible very unhappy while while which very damaged,Negative,1
Money of waste which with bad fairly but defective regret,Negative,1
Not it worth after while absolutely really defective absolutely terrible,Negative,1
Poor quite fairly fairly really fairly extremely unhappy absolutely broke,Negative,1
Not worth somewhat it disappointed quite while bad poor construction,Negative,1
Somewhat avoid poor construction and with failed very absolutely poor,Negative,1
Dissatisfied unreliable awful defective not really after worth very it,Negative,1
Purchase terrible unreliable really broke absolutely after after since dissatisfied terrible,Negative,1
Cheap failed materials regret after somewhat since poor which terrible purchase,Negative,1
Very somewhat cheap extremely materials with disappointed quite stopped working,Negative,1
Stopped frustrated working which with flawed design which avoid fairly horrible,Negative,1
Regret poor really that with while low quality really failed,Negative,1
Unreliable extremely absolutely failed very really very somewhat quite dissatisfied,Negative,1
