sentence,category,rating
Regret somewhat avoid since but fairly quite poor flawed design,Negative,1
Horrible damaged unhappy which really cheap materials fairly while but not worth it,Negative,1
Flawed which design extremely with while very disappointed really broke,Negative,1
Waste and terrible of while somewhat money somewhat poor construction,Negative,1
That regret bad unreliable but since really not worth it,Negative,1
Poor disappointed construction failed since waste that of after money bad,Negative,1
Terrible awful purchase very unhappy failed and which low quality,Negative,1
Extremely really fairly extremely awful very somewhat fairly failed dissatisfied,Negative,1
Avoid low bad while quite since quality failed very frustrated,Negative,1
Waste construction poor of money that which extremely failed disappointed bad,Negative,1
Extremely unreliable defective somewhat and really bad that very disappointed,Negative,1
Bad unreliable really very extremely very very absolutely quite broke,Negative,1
Defective very poor with construction while extremely very really dissatisfied,Negative,1
Defective quite extremely fairly really very quite dissatisfied poor construction,Negative,1
Cheap dissatisfied materials failed after bad absolutely since terrible purchase,Negative,1
Not buy do quite bad cheap materials with stopped and working unhappy,Negative,1
Really really really very extremely failed terrible really purchase dissatisfied,Negative,1
Do not regret after buy poor construction with absolutely stopped working fairly poor,Negative,1
Poor regret and flawed with design damaged not worth it,Negative,1
Design disappointed flawed somewhat bad which terrible since purchase defective,Negative,1
Low purchase terrible quality absolutely stopped and working regret absolutely horrible,Negative,1
Since bad avoid quite very poor after construction extremely regret,Negative,1
Low broke disappointed quality that while waste of money quite bad,Negative,1
Disappointed extremely absolutely somewhat do while with not buy poor,Negative,1
Materials fairly cheap and after somewhat awful not worth it,Negative,1
Purchase unreliable terrible and after quite poor very while regret damaged,Negative,1
Poor construction horrible that with somewhat frustrated and avoid stopped working,Negative,1
Of dissatisfied waste money very and but poor while construction awful failed,Negative,1
Failed since unreliable that since waste of money really dissatisfied,Negative,1
Poor frustrated really but since avoid since really poor construction,Negative,1
Very damaged extremely absolutely very fairly awful somewhat somewhat avoid,Negative,1
Very frustrated quite absolutely low quality which since fairly broke,Negative,1
Very broke somewhat absolutely somewhat really awful very extremely dissatisfied,Negative,1
Flawed somewhat absolutely very really fairly very design disappointed broke,Negative,1
Not very worth it and absolutely that awful somewhat unhappy,Negative,1
Low quality waste of but money awful somewhat stopped working but really unhappy,Negative,1
Damaged flawed design poor quite and after after avoid dissatisfied,Negative,1
Fairly quite unhappy horrible really absolutely really quite absolutely unreliable,Negative,1
Avoid very flawed but design after unhappy with poor damaged,Negative,1
Unhappy horrible avoid stopped while working somewhat and flawed design,Negative,1
Poor fairly really construction extremely quite absolutely very broke regret,Negative,1
Poor and construction broke after bad quite fairly unhappy avoid,Negative,1
Not while unreliable since worth it horrible but stopped working,Negative,1
Of waste somewhat which while money terrible stopped working frustrated,Negative,1
Stopped fairly disappointed working which which terrible absolutely terrible purchase,Negative,1
Stopped do working with not buy after while low quality,Negative,1
Worth not regret it since somewhat awful absolutely stopped working somewhat poor construction,Negative,1
Dissatisfied and awful while but terrible purchase defective flawed design,Negative,1
But not broke worth it really unhappy extremely unreliable bad,Negative,1
With avoid poor defective and that frustrated absolutely cheap materials,Negative,1
Purchase terrible that cheap materials absolutely poor and that fairly failed,Negative,1
After waste of money fairly awful but disappointed while defective unreliable,Negative,1
Purchase frustrated terrible stopped somewhat that working cheap quite materials,Negative,1
Terrible after purchase dissatisfied very absolutely low while quality awful,Negative,1
Poor extremely frustrated somewhat which extremely since cheap materials defective,Negative,1
Broke absolutely horrible with flawed after that design avoid regret,Negative,1
Regret somewhat damaged flawed absolutely very quite quite very design,Negative,1
Terrible unhappy extremely which and poor construction terrible purchase damaged,Negative,1
Very quite failed not really somewhat worth since it awful,Negative,1
Working stopped which bad waste of money after somewhat cheap materials really unhappy,Negative,1
Money waste of broke really unhappy but since awful extremely cheap materials,Negative,1
Fairly flawed quite absolutely absolutely extremely design quite failed awful,Negative,1
Waste and bad and of money very disappointed unreliable stopped working,Negative,1
Really somewhat really poor fairly disappointed flawed somewhat absolutely design,Negative,1
Unreliable not worth it quite horrible which and since defective really regret,Negative,1
Damaged terrible since purchase awful poor since construction absolutely unhappy,Negative,1
Damaged awful cheap with materials quite waste with and of money somewhat disappointed,Negative,1
Somewhat somewhat very fairly really regret flawed design extremely avoid,Negative,1
Unreliable but not worth it quite damaged very awful disappointed,Negative,1
Extremely very somewhat quite absolutely very somewhat terrible unhappy failed,Negative,1
It not worth while fairly failed frustrated poor cheap materials,Negative,1
Poor construction horrible absolutely waste of but money frustrated fairly defective,Negative,1
After awful avoid and failed extremely low since quality frustrated,Negative,1
Waste of money extremely bad dissatisfied quite and which poor construction,Negative,1
Quite purchase terrible after which unreliable awful absolutely broke regret,Negative,1
Cheap not materials worth it absolutely since unhappy absolutely awful absolutely damaged,Negative,1
Dissatisfied quite damaged that poor construction do after not buy,Negative,1
Defective unreliable somewhat horrible waste of but with money frustrated,Negative,1
Design flawed while which unhappy awful extremely with broke very not worth it,Negative,1
Dissatisfied poor with extremely absolutely construction really but absolutely damaged,Negative,1
Broke frustrated not quite after very absolutely with worth it,Negative,1
Terrible purchase low with quality dissatisfied but horrible with stopped working,Negative,1
Bad quite cheap while materials while extremely quite extremely defective,Negative,1
Unhappy working stopped quite fairly but but since extremely terrible,Negative,1
Really waste fairly of very money stopped and working unreliable,Negative,1
Stopped purchase terrible working and after low quality dissatisfied absolutely awful,Negative,1
Very avoid somewhat quite very fairly very horrible stopped working,Negative,1
Avoid after unreliable absolutely fairly awful absolutely extremely quite dissatisfied,Negative,1
Absolutely fairly bad somewhat defective absolutely really very avoid unhappy,Negative,1
Quality unhappy low very awful waste after which of that money broke,Negative,1
Cheap materials awful frustrated somewhat that since after terrible purchase,Negative,1
Waste of absolutely money extremely poor broke since poor construction,Negative,1
Quite awful regret flawed design waste which of money broke,Negative,1
Really extremely very extremely disappointed failed extremely very quite avoid,Negative,1
Not awful disappointed while that worth it fairly poor construction broke,Negative,1
Somewhat quite do not that buy regret very poor construction,Negative,1
Poor construction horrible really which frustrated absolutely not worth it,Negative,1
Horrible of waste while and money while very very damaged,Negative,1
Somewhat awful defective but poor construction but not worth it,Negative,1
Extremely avoid very really extremely low quality quite somewhat terrible,Negative,1
Quality somewhat low really regret absolutely with avoid stopped working,Negative,1
Horrible since dissatisfied cheap materials after damaged very terrible purchase,Negative,1
Fairly stopped avoid somewhat quite working quite fairly really unhappy,Negative,1
Dissatisfied very really really very quite avoid somewhat quite defective,Negative,1
Flawed broke design terrible not that worth with it extremely dissatisfied,Negative,1
Somewhat extremely fairly absolutely absolutely quite avoid very failed poor,Negative,1
Of waste money poor construction which horrible really defective frustrated,Negative,1
Since terrible avoid but very fairly unhappy with really failed,Negative,1
Absolutely design flawed which damaged awful quite somewhat somewhat unhappy,Negative,1
Damaged bad while frustrated flawed design waste of fairly money,Negative,1
Poor really construction really that which while terrible purchase dissatisfied,Negative,1
Low dissatisfied quality since after broke while not worth it,Negative,1
That waste broke of money quite dissatisfied poor flawed design,Negative,1
Cheap absolutely really materials while poor very waste of money,Negative,1
Stopped working very do while not but which buy awful,Negative,1
Regret since waste and of money low but quality failed terrible,Negative,1
Regret design flawed fairly while damaged which absolutely and not worth it,Negative,1
Horrible really extremely dissatisfied avoid defective very and flawed design,Negative,1
After not do buy but fairly stopped working low quality,Negative,1
Do terrible not buy quite frustrated fairly defective absolutely after with while poor construction,Negative,1
Stopped working terrible but which low quality really not worth it,Negative,1
Very very somewhat quite broke really fairly terrible flawed design,Negative,1
Stopped working awful not worth and it since fairly regret,Negative,1
Unreliable really failed and with terrible purchase frustrated absolutely poor,Negative,1
Damaged cheap terrible materials with quite after waste of money,Negative,1
Really very extremely absolutely absolutely fairly terrible somewhat disappointed damaged,Negative,1
Quite avoid regret very poor that quite fairly flawed design,Negative,1
Avoid regret while very terrible failed extremely cheap somewhat materials,Negative,1
Extremely poor very very quite very frustrated very quite failed,Negative,1
Regret flawed which design absolutely but not with worth it,Negative,1
Flawed design not and with worth it regret defective very terrible,Negative,1
Of unreliable waste money after dissatisfied absolutely and stopped working,Negative,1
